year,state,demographic,comparing_focus_group,to_reference_group,focus_prevalence_num,reference_prevalence_num,disparity_value_num
2019,Colorado,Race and Ethnicity,Black,Hispanic,17.0,14.6,1.2
2019,Colorado,Race and Ethnicity,Black,AIAN,17.0,17.6,1.0
2019,Colorado,Race and Ethnicity,Black,Asian,17.0,12.8,1.3
2019,Colorado,Race and Ethnicity,Black,White,17.0,12.8,1.3
2019,Colorado,Race and Ethnicity,White,Hispanic,12.8,14.6,0.9
2019,Colorado,Race and Ethnicity,White,AIAN,12.8,17.6,1.0
2019,Colorado,Race and Ethnicity,White,Asian,12.8,12.8,1.0
2019,Colorado,Race and Ethnicity,White,Black,12.8,17.0,0.8
2019,Connecticut,Race and Ethnicity,Hispanic,AIAN,10.9,17.6,1.0
2019,Connecticut,Race and Ethnicity,Hispanic,Asian,10.9,17.6,1.0
2019,Connecticut,Race and Ethnicity,Hispanic,Black,10.9,14.2,0.8
2019,Connecticut,Race and Ethnicity,Hispanic,White,10.9,12.3,0.9
2019,Connecticut,Race and Ethnicity,AIAN,Hispanic,17.6,10.9,1.0
2019,Connecticut,Race and Ethnicity,AIAN,Asian,17.6,17.6,1.0
2019,Connecticut,Race and Ethnicity,AIAN,Black,17.6,14.2,1.0
2019,Connecticut,Race and Ethnicity,AIAN,White,17.6,12.3,1.0
2019,Connecticut,Race and Ethnicity,Asian,Hispanic,17.6,10.9,1.0
2019,Connecticut,Race and Ethnicity,Asian,AIAN,17.6,17.6,1.0
2019,Connecticut,Race and Ethnicity,Asian,Black,17.6,14.2,1.0
2019,Connecticut,Race and Ethnicity,Asian,White,17.6,12.3,1.0
2019,Connecticut,Race and Ethnicity,Black,Hispanic,14.2,10.9,1.3
2019,Connecticut,Race and Ethnicity,Black,AIAN,14.2,17.6,1.0
2019,Connecticut,Race and Ethnicity,Black,Asian,14.2,17.6,1.0
2019,Connecticut,Race and Ethnicity,Black,White,14.2,12.3,1.2
2019,Connecticut,Race and Ethnicity,White,Hispanic,12.3,10.9,1.1
2019,Connecticut,Race and Ethnicity,White,AIAN,12.3,17.6,1.0
2019,Connecticut,Race and Ethnicity,White,Asian,12.3,17.6,1.0
2019,Connecticut,Race and Ethnicity,White,Black,12.3,14.2,0.9
2019,Delaware,Race and Ethnicity,Hispanic,AIAN,8.6,17.6,1.0
2019,Delaware,Race and Ethnicity,Hispanic,Asian,8.6,17.6,1.0
2019,Delaware,Race and Ethnicity,Hispanic,Black,8.6,16.8,0.5
2019,Delaware,Race and Ethnicity,Hispanic,White,8.6,16.9,0.5
2019,Delaware,Race and Ethnicity,AIAN,Hispanic,17.6,8.6,1.0
2019,Delaware,Race and Ethnicity,AIAN,Asian,17.6,17.6,1.0
2019,Delaware,Race and Ethnicity,AIAN,Black,17.6,16.8,1.0
2019,Delaware,Race and Ethnicity,AIAN,White,17.6,16.9,1.0
2019,Delaware,Race and Ethnicity,Asian,Hispanic,17.6,8.6,1.0
2019,Delaware,Race and Ethnicity,Asian,AIAN,17.6,17.6,1.0
2019,Delaware,Race and Ethnicity,Asian,Black,17.6,16.8,1.0
2019,Delaware,Race and Ethnicity,Asian,White,17.6,16.9,1.0
2019,Delaware,Race and Ethnicity,Black,Hispanic,16.8,8.6,2.0
2019,Delaware,Race and Ethnicity,Black,AIAN,16.8,17.6,1.0
2019,Delaware,Race and Ethnicity,Black,Asian,16.8,17.6,1.0
2019,Delaware,Race and Ethnicity,Black,White,16.8,16.9,1.0
2019,Delaware,Race and Ethnicity,White,Hispanic,16.9,8.6,2.0
2019,Delaware,Race and Ethnicity,White,AIAN,16.9,17.6,1.0
2019,Delaware,Race and Ethnicity,White,Asian,16.9,17.6,1.0
2019,Delaware,Race and Ethnicity,White,Black,16.9,16.8,1.0
2019,District of Columbia,Race and Ethnicity,Hispanic,AIAN,17.6,17.6,1.0
2019,District of Columbia,Race and Ethnicity,Hispanic,Asian,17.6,17.6,1.0
2019,District of Columbia,Race and Ethnicity,Hispanic,Black,17.6,20.4,1.0
2019,District of Columbia,Race and Ethnicity,Hispanic,White,17.6,6.9,1.0
2019,District of Columbia,Race and Ethnicity,AIAN,Hispanic,17.6,17.6,1.0
2019,District of Columbia,Race and Ethnicity,AIAN,Asian,17.6,17.6,1.0
2019,District of Columbia,Race and Ethnicity,AIAN,Black,17.6,20.4,1.0
2019,District of Columbia,Race and Ethnicity,AIAN,White,17.6,6.9,1.0
2019,District of Columbia,Race and Ethnicity,Asian,Hispanic,17.6,17.6,1.0
2019,District of Columbia,Race and Ethnicity,Asian,AIAN,17.6,17.6,1.0
2019,District of Columbia,Race and Ethnicity,Asian,Black,17.6,20.4,1.0
2019,District of Columbia,Race and Ethnicity,Asian,White,17.6,6.9,1.0
2019,District of Columbia,Race and Ethnicity,Black,Hispanic,20.4,17.6,1.0
2019,District of Columbia,Race and Ethnicity,Black,AIAN,20.4,17.6,1.0
2019,District of Columbia,Race and Ethnicity,Black,Asian,20.4,17.6,1.0
2019,District of Columbia,Race and Ethnicity,Black,White,20.4,6.9,3.0
2019,District of Columbia,Race and Ethnicity,White,Hispanic,6.9,17.6,1.0
2019,District of Columbia,Race and Ethnicity,White,AIAN,6.9,17.6,1.0
2019,District of Columbia,Race and Ethnicity,White,Asian,6.9,17.6,1.0
2019,District of Columbia,Race and Ethnicity,White,Black,6.9,20.4,0.3
2019,Florida,Race and Ethnicity,Hispanic,AIAN,12.6,19.7,0.6
2019,Florida,Race and Ethnicity,Hispanic,Asian,12.6,17.6,1.0
2019,Florida,Race and Ethnicity,Hispanic,Black,12.6,12.4,1.0
2019,Florida,Race and Ethnicity,Hispanic,White,12.6,16.4,0.8
2019,Florida,Race and Ethnicity,AIAN,Hispanic,19.7,12.6,1.6
2019,Florida,Race and Ethnicity,AIAN,Asian,19.7,17.6,1.0
2019,Florida,Race and Ethnicity,AIAN,Black,19.7,12.4,1.6
2019,Florida,Race and Ethnicity,AIAN,White,19.7,16.4,1.2
2019,Florida,Race and Ethnicity,Asian,Hispanic,17.6,12.6,1.0
2019,Florida,Race and Ethnicity,Asian,AIAN,17.6,19.7,1.0
2019,Florida,Race and Ethnicity,Asian,Black,17.6,12.4,1.0
2019,Florida,Race and Ethnicity,Asian,White,17.6,16.4,1.0
2019,Florida,Race and Ethnicity,Black,Hispanic,12.4,12.6,1.0
2019,Florida,Race and Ethnicity,Black,AIAN,12.4,19.7,0.6
2019,Florida,Race and Ethnicity,Black,Asian,12.4,17.6,1.0
2019,Florida,Race and Ethnicity,Black,White,12.4,16.4,0.8
2019,Florida,Race and Ethnicity,White,Hispanic,16.4,12.6,1.3
2019,Florida,Race and Ethnicity,White,AIAN,16.4,19.7,0.8
2019,Florida,Race and Ethnicity,White,Asian,16.4,17.6,1.0
2019,Florida,Race and Ethnicity,White,Black,16.4,12.4,1.3
2019,Georgia,Race and Ethnicity,Hispanic,AIAN,15.3,17.6,1.0
2019,Georgia,Race and Ethnicity,Hispanic,Asian,15.3,17.6,1.0
2019,Georgia,Race and Ethnicity,Hispanic,Black,15.3,14.2,1.1
2019,Georgia,Race and Ethnicity,Hispanic,White,15.3,18.0,0.9
2019,Georgia,Race and Ethnicity,AIAN,Hispanic,17.6,15.3,1.0
2019,Georgia,Race and Ethnicity,AIAN,Asian,17.6,17.6,1.0
2019,Georgia,Race and Ethnicity,AIAN,Black,17.6,14.2,1.0
2019,Georgia,Race and Ethnicity,AIAN,White,17.6,18.0,1.0
2019,Georgia,Race and Ethnicity,Asian,Hispanic,17.6,15.3,1.0
2019,Georgia,Race and Ethnicity,Asian,AIAN,17.6,17.6,1.0
2019,Georgia,Race and Ethnicity,Asian,Black,17.6,14.2,1.0
2019,Georgia,Race and Ethnicity,Asian,White,17.6,18.0,1.0
2019,Georgia,Race and Ethnicity,Black,Hispanic,14.2,15.3,0.9
2019,Georgia,Race and Ethnicity,Black,AIAN,14.2,17.6,1.0
2019,Georgia,Race and Ethnicity,Black,Asian,14.2,17.6,1.0
2019,Georgia,Race and Ethnicity,Black,White,14.2,18.0,0.8
2019,Georgia,Race and Ethnicity,White,Hispanic,18.0,15.3,1.2
2019,Georgia,Race and Ethnicity,White,AIAN,18.0,17.6,1.0
2019,Georgia,Race and Ethnicity,White,Asian,18.0,17.6,1.0
2019,Georgia,Race and Ethnicity,White,Black,18.0,14.2,1.3
2019,Hawaii,Race and Ethnicity,Hispanic,AIAN,15.8,17.6,1.0
2019,Hawaii,Race and Ethnicity,Hispanic,Asian,15.8,8.6,1.8
2019,Hawaii,Race and Ethnicity,Hispanic,Black,15.8,17.6,1.0
2019,Hawaii,Race and Ethnicity,Hispanic,White,15.8,12.2,1.3
2019,Hawaii,Race and Ethnicity,AIAN,Hispanic,17.6,15.8,1.0
2019,Hawaii,Race and Ethnicity,AIAN,Asian,17.6,8.6,1.0
2019,Hawaii,Race and Ethnicity,AIAN,Black,17.6,17.6,1.0
2019,Hawaii,Race and Ethnicity,AIAN,White,17.6,12.2,1.0
2019,Hawaii,Race and Ethnicity,Asian,Hispanic,8.6,15.8,0.5
2019,Hawaii,Race and Ethnicity,Asian,AIAN,8.6,17.6,1.0
2019,Hawaii,Race and Ethnicity,Asian,Black,8.6,17.6,1.0
2019,Hawaii,Race and Ethnicity,Asian,White,8.6,12.2,0.7
2019,Hawaii,Race and Ethnicity,Black,Hispanic,17.6,15.8,1.0
2019,Hawaii,Race and Ethnicity,Black,AIAN,17.6,17.6,1.0
2019,Hawaii,Race and Ethnicity,Black,Asian,17.6,8.6,1.0
2019,Hawaii,Race and Ethnicity,Black,White,17.6,12.2,1.0
2019,Hawaii,Race and Ethnicity,White,Hispanic,12.2,15.8,0.8
2019,Hawaii,Race and Ethnicity,White,AIAN,12.2,17.6,1.0
2019,Hawaii,Race and Ethnicity,White,Asian,12.2,8.6,1.4
2019,Hawaii,Race and Ethnicity,White,Black,12.2,17.6,1.0
2019,Idaho,Race and Ethnicity,Hispanic,AIAN,13.0,37.6,0.3
2019,Idaho,Race and Ethnicity,Hispanic,Asian,13.0,17.6,1.0
2019,Idaho,Race and Ethnicity,Hispanic,Black,13.0,17.6,1.0
2019,Idaho,Race and Ethnicity,Hispanic,White,13.0,15.3,0.8
2019,Idaho,Race and Ethnicity,AIAN,Hispanic,37.6,13.0,2.9
2019,Idaho,Race and Ethnicity,AIAN,Asian,37.6,17.6,1.0
2019,Idaho,Race and Ethnicity,AIAN,Black,37.6,17.6,1.0
2019,Idaho,Race and Ethnicity,AIAN,White,37.6,15.3,2.5
2019,Idaho,Race and Ethnicity,Asian,Hispanic,17.6,13.0,1.0
2019,Idaho,Race and Ethnicity,Asian,AIAN,17.6,37.6,1.0
2019,Idaho,Race and Ethnicity,Asian,Black,17.6,17.6,1.0
2019,Idaho,Race and Ethnicity,Asian,White,17.6,15.3,1.0
2019,Idaho,Race and Ethnicity,Black,Hispanic,17.6,13.0,1.0
2019,Idaho,Race and Ethnicity,Black,AIAN,17.6,37.6,1.0
2019,Idaho,Race and Ethnicity,Black,Asian,17.6,17.6,1.0
2019,Idaho,Race and Ethnicity,Black,White,17.6,15.3,1.0
2019,Idaho,Race and Ethnicity,White,Hispanic,15.3,13.0,1.2
2019,Idaho,Race and Ethnicity,White,AIAN,15.3,37.6,0.4
2019,Idaho,Race and Ethnicity,White,Asian,15.3,17.6,1.0
2019,Idaho,Race and Ethnicity,White,Black,15.3,17.6,1.0
2019,Illinois,Race and Ethnicity,Hispanic,AIAN,12.2,17.6,1.0
2019,Illinois,Race and Ethnicity,Hispanic,Asian,12.2,10.1,1.2
2019,Illinois,Race and Ethnicity,Hispanic,Black,12.2,18.8,0.6
2019,Illinois,Race and Ethnicity,Hispanic,White,12.2,14.1,0.9
2019,Illinois,Race and Ethnicity,AIAN,Hispanic,17.6,12.2,1.0
2019,Illinois,Race and Ethnicity,AIAN,Asian,17.6,10.1,1.0
2019,Illinois,Race and Ethnicity,AIAN,Black,17.6,18.8,1.0
2019,Illinois,Race and Ethnicity,AIAN,White,17.6,14.1,1.0
2019,Illinois,Race and Ethnicity,Asian,Hispanic,10.1,12.2,0.8
2019,Illinois,Race and Ethnicity,Asian,AIAN,10.1,17.6,1.0
2019,Illinois,Race and Ethnicity,Asian,Black,10.1,18.8,0.5
2019,Illinois,Race and Ethnicity,Asian,White,10.1,14.1,0.7
2019,Illinois,Race and Ethnicity,Black,Hispanic,18.8,12.2,1.5
2019,Illinois,Race and Ethnicity,Black,AIAN,18.8,17.6,1.0
2019,Illinois,Race and Ethnicity,Black,Asian,18.8,10.1,1.9
2019,Illinois,Race and Ethnicity,Black,White,18.8,14.1,1.3
2019,Illinois,Race and Ethnicity,White,Hispanic,14.1,12.2,1.2
2019,Illinois,Race and Ethnicity,White,AIAN,14.1,17.6,1.0
2019,Illinois,Race and Ethnicity,White,Asian,14.1,10.1,1.4
2019,Illinois,Race and Ethnicity,White,Black,14.1,18.8,0.8
2019,Indiana,Race and Ethnicity,Hispanic,AIAN,13.8,45.8,0.3
2019,Indiana,Race and Ethnicity,Hispanic,Asian,13.8,17.6,1.0
2019,Indiana,Race and Ethnicity,Hispanic,Black,13.8,19.6,0.7
2019,Indiana,Race and Ethnicity,Hispanic,White,13.8,19.5,0.7
2019,Indiana,Race and Ethnicity,AIAN,Hispanic,45.8,13.8,3.3
2019,Indiana,Race and Ethnicity,AIAN,Asian,45.8,17.6,1.0
2019,Indiana,Race and Ethnicity,AIAN,Black,45.8,19.6,2.3
2019,Indiana,Race and Ethnicity,AIAN,White,45.8,19.5,2.3
2019,Indiana,Race and Ethnicity,Asian,Hispanic,17.6,13.8,1.0
2019,Indiana,Race and Ethnicity,Asian,AIAN,17.6,45.8,1.0
2019,Indiana,Race and Ethnicity,Asian,Black,17.6,19.6,1.0
2019,Indiana,Race and Ethnicity,Asian,White,17.6,19.5,1.0
2019,Indiana,Race and Ethnicity,Black,Hispanic,19.6,13.8,1.4
2019,Indiana,Race and Ethnicity,Black,AIAN,19.6,45.8,0.4
2019,Indiana,Race and Ethnicity,Black,Asian,19.6,17.6,1.0
2019,Indiana,Race and Ethnicity,Black,White,19.6,19.5,1.0
2019,Indiana,Race and Ethnicity,White,Hispanic,19.5,13.8,1.4
2019,Indiana,Race and Ethnicity,White,AIAN,19.5,45.8,0.4
2019,Indiana,Race and Ethnicity,White,Asian,19.5,17.6,1.0
2019,Indiana,Race and Ethnicity,White,Black,19.5,19.6,1.0
2019,Iowa,Race and Ethnicity,Hispanic,AIAN,8.7,17.6,1.0
2019,Iowa,Race and Ethnicity,Hispanic,Asian,8.7,17.6,1.0
2019,Iowa,Race and Ethnicity,Hispanic,Black,8.7,25.3,0.3
2019,Iowa,Race and Ethnicity,Hispanic,White,8.7,16.4,0.5
2019,Iowa,Race and Ethnicity,AIAN,Hispanic,17.6,8.7,1.0
2019,Iowa,Race and Ethnicity,AIAN,Asian,17.6,17.6,1.0
2019,Iowa,Race and Ethnicity,AIAN,Black,17.6,25.3,1.0
2019,Iowa,Race and Ethnicity,AIAN,White,17.6,16.4,1.0
2019,Iowa,Race and Ethnicity,Asian,Hispanic,17.6,8.7,1.0
2019,Iowa,Race and Ethnicity,Asian,AIAN,17.6,17.6,1.0
2019,Iowa,Race and Ethnicity,Asian,Black,17.6,25.3,1.0
2019,Iowa,Race and Ethnicity,Asian,White,17.6,16.4,1.0
2019,Iowa,Race and Ethnicity,Black,Hispanic,25.3,8.7,2.9
2019,Iowa,Race and Ethnicity,Black,AIAN,25.3,17.6,1.0
2019,Iowa,Race and Ethnicity,Black,Asian,25.3,17.6,1.0
2019,Iowa,Race and Ethnicity,Black,White,25.3,16.4,1.5
2019,Iowa,Race and Ethnicity,White,Hispanic,16.4,8.7,1.9
2019,Iowa,Race and Ethnicity,White,AIAN,16.4,17.6,1.0
2019,Iowa,Race and Ethnicity,White,Asian,16.4,17.6,1.0
2019,Iowa,Race and Ethnicity,White,Black,16.4,25.3,0.6
2019,Kansas,Race and Ethnicity,Hispanic,AIAN,16.6,35.8,0.5
2019,Kansas,Race and Ethnicity,Hispanic,Asian,16.6,17.6,1.0
2019,Kansas,Race and Ethnicity,Hispanic,Black,16.6,20.5,0.8
2019,Kansas,Race and Ethnicity,Hispanic,White,16.6,15.2,1.1
2019,Kansas,Race and Ethnicity,AIAN,Hispanic,35.8,16.6,2.2
2019,Kansas,Race and Ethnicity,AIAN,Asian,35.8,17.6,1.0
2019,Kansas,Race and Ethnicity,AIAN,Black,35.8,20.5,1.7
2019,Kansas,Race and Ethnicity,AIAN,White,35.8,15.2,2.4
2019,Kansas,Race and Ethnicity,Asian,Hispanic,17.6,16.6,1.0
2019,Kansas,Race and Ethnicity,Asian,AIAN,17.6,35.8,1.0
2019,Kansas,Race and Ethnicity,Asian,Black,17.6,20.5,1.0
2019,Kansas,Race and Ethnicity,Asian,White,17.6,15.2,1.0
2019,Kansas,Race and Ethnicity,Black,Hispanic,20.5,16.6,1.2
2019,Kansas,Race and Ethnicity,Black,AIAN,20.5,35.8,0.6
2019,Kansas,Race and Ethnicity,Black,Asian,20.5,17.6,1.0
2019,Kansas,Race and Ethnicity,Black,White,20.5,15.2,1.3
2019,Kansas,Race and Ethnicity,White,Hispanic,15.2,16.6,0.9
2019,Kansas,Race and Ethnicity,White,AIAN,15.2,35.8,0.4
2019,Kansas,Race and Ethnicity,White,Asian,15.2,17.6,1.0
2019,Kansas,Race and Ethnicity,White,Black,15.2,20.5,0.7
2019,Kentucky,Race and Ethnicity,Hispanic,AIAN,22.5,50.2,0.4
2019,Kentucky,Race and Ethnicity,Hispanic,Asian,22.5,17.6,1.0
2019,Kentucky,Race and Ethnicity,Hispanic,Black,22.5,24.7,0.9
2019,Kentucky,Race and Ethnicity,Hispanic,White,22.5,23.0,1.0
2019,Kentucky,Race and Ethnicity,AIAN,Hispanic,50.2,22.5,2.2
2019,Kentucky,Race and Ethnicity,AIAN,Asian,50.2,17.6,1.0
2019,Kentucky,Race and Ethnicity,AIAN,Black,50.2,24.7,2.0
2019,Kentucky,Race and Ethnicity,AIAN,White,50.2,23.0,2.2
2019,Kentucky,Race and Ethnicity,Asian,Hispanic,17.6,22.5,1.0
2019,Kentucky,Race and Ethnicity,Asian,AIAN,17.6,50.2,1.0
2019,Kentucky,Race and Ethnicity,Asian,Black,17.6,24.7,1.0
2019,Kentucky,Race and Ethnicity,Asian,White,17.6,23.0,1.0
2019,Kentucky,Race and Ethnicity,Black,Hispanic,24.7,22.5,1.1
2019,Kentucky,Race and Ethnicity,Black,AIAN,24.7,50.2,0.5
2019,Kentucky,Race and Ethnicity,Black,Asian,24.7,17.6,1.0
2019,Kentucky,Race and Ethnicity,Black,White,24.7,23.0,1.1
2019,Kentucky,Race and Ethnicity,White,Hispanic,23.0,22.5,1.0
2019,Kentucky,Race and Ethnicity,White,AIAN,23.0,50.2,0.5
2019,Kentucky,Race and Ethnicity,White,Asian,23.0,17.6,1.0
2019,Kentucky,Race and Ethnicity,White,Black,23.0,24.7,0.9
2019,Louisiana,Race and Ethnicity,Hispanic,AIAN,23.3,31.5,0.7
2019,Louisiana,Race and Ethnicity,Hispanic,Asian,23.3,17.6,1.0
2019,Louisiana,Race and Ethnicity,Hispanic,Black,23.3,22.3,1.0
2019,Louisiana,Race and Ethnicity,Hispanic,White,23.3,21.9,1.1
2019,Louisiana,Race and Ethnicity,AIAN,Hispanic,31.5,23.3,1.4
2019,Louisiana,Race and Ethnicity,AIAN,Asian,31.5,17.6,1.0
2019,Louisiana,Race and Ethnicity,AIAN,Black,31.5,22.3,1.4
2019,Louisiana,Race and Ethnicity,AIAN,White,31.5,21.9,1.4
2019,Louisiana,Race and Ethnicity,Asian,Hispanic,17.6,23.3,1.0
2019,Louisiana,Race and Ethnicity,Asian,AIAN,17.6,31.5,1.0
2019,Louisiana,Race and Ethnicity,Asian,Black,17.6,22.3,1.0
2019,Louisiana,Race and Ethnicity,Asian,White,17.6,21.9,1.0
2019,Louisiana,Race and Ethnicity,Black,Hispanic,22.3,23.3,1.0
2019,Louisiana,Race and Ethnicity,Black,AIAN,22.3,31.5,0.7
2019,Louisiana,Race and Ethnicity,Black,Asian,22.3,17.6,1.0
2019,Louisiana,Race and Ethnicity,Black,White,22.3,21.9,1.0
2019,Louisiana,Race and Ethnicity,White,Hispanic,21.9,23.3,0.9
2019,Louisiana,Race and Ethnicity,White,AIAN,21.9,31.5,0.7
2019,Louisiana,Race and Ethnicity,White,Asian,21.9,17.6,1.0
2019,Louisiana,Race and Ethnicity,White,Black,21.9,22.3,1.0
2019,Maine,Race and Ethnicity,Hispanic,AIAN,19.6,44.5,0.4
2019,Maine,Race and Ethnicity,Hispanic,Asian,19.6,17.6,1.0
2019,Maine,Race and Ethnicity,Hispanic,Black,19.6,17.6,1.0
2019,Maine,Race and Ethnicity,Hispanic,White,19.6,17.3,1.1
2019,Maine,Race and Ethnicity,AIAN,Hispanic,44.5,19.6,2.3
2019,Maine,Race and Ethnicity,AIAN,Asian,44.5,17.6,1.0
2019,Maine,Race and Ethnicity,AIAN,Black,44.5,17.6,1.0
2019,Maine,Race and Ethnicity,AIAN,White,44.5,17.3,2.6
2019,Maine,Race and Ethnicity,Asian,Hispanic,17.6,19.6,1.0
2019,Maine,Race and Ethnicity,Asian,AIAN,17.6,44.5,1.0
2019,Maine,Race and Ethnicity,Asian,Black,17.6,17.6,1.0
2019,Maine,Race and Ethnicity,Asian,White,17.6,17.3,1.0
2019,Maine,Race and Ethnicity,Black,Hispanic,17.6,19.6,1.0
2019,Maine,Race and Ethnicity,Black,AIAN,17.6,44.5,1.0
2019,Maine,Race and Ethnicity,Black,Asian,17.6,17.6,1.0
2019,Maine,Race and Ethnicity,Black,White,17.6,17.3,1.0
2019,Maine,Race and Ethnicity,White,Hispanic,17.3,19.6,0.9
2019,Maine,Race and Ethnicity,White,AIAN,17.3,44.5,0.4
2019,Maine,Race and Ethnicity,White,Asian,17.3,17.6,1.0
2019,Maine,Race and Ethnicity,White,Black,17.3,17.6,1.0
2019,Maryland,Race and Ethnicity,Hispanic,AIAN,9.3,31.9,0.3
2019,Maryland,Race and Ethnicity,Hispanic,Asian,9.3,5.3,1.8
2019,Maryland,Race and Ethnicity,Hispanic,Black,9.3,12.5,0.7
2019,Maryland,Race and Ethnicity,Hispanic,White,9.3,14.2,0.7
2019,Maryland,Race and Ethnicity,AIAN,Hispanic,31.9,9.3,3.4
2019,Maryland,Race and Ethnicity,AIAN,Asian,31.9,5.3,6.0
2019,Maryland,Race and Ethnicity,AIAN,Black,31.9,12.5,2.6
2019,Maryland,Race and Ethnicity,AIAN,White,31.9,14.2,2.2
2019,Maryland,Race and Ethnicity,Asian,Hispanic,5.3,9.3,0.6
2019,Maryland,Race and Ethnicity,Asian,AIAN,5.3,31.9,0.2
2019,Maryland,Race and Ethnicity,Asian,Black,5.3,12.5,0.4
2019,Maryland,Race and Ethnicity,Asian,White,5.3,14.2,0.4
2019,Maryland,Race and Ethnicity,Black,Hispanic,12.5,9.3,1.3
2019,Maryland,Race and Ethnicity,Black,AIAN,12.5,31.9,0.4
2019,Maryland,Race and Ethnicity,Black,Asian,12.5,5.3,2.4
2019,Maryland,Race and Ethnicity,Black,White,12.5,14.2,0.9
2019,Maryland,Race and Ethnicity,White,Hispanic,14.2,9.3,1.5
2019,Maryland,Race and Ethnicity,White,AIAN,14.2,31.9,0.4
2019,Maryland,Race and Ethnicity,White,Asian,14.2,5.3,2.7
2019,Maryland,Race and Ethnicity,White,Black,14.2,12.5,1.1
2019,Massachusetts,Race and Ethnicity,Hispanic,AIAN,12.3,17.6,1.0
2019,Massachusetts,Race and Ethnicity,Hispanic,Asian,12.3,17.6,1.0
2019,Massachusetts,Race and Ethnicity,Hispanic,Black,12.3,14.4,0.9
2019,Massachusetts,Race and Ethnicity,Hispanic,White,12.3,12.4,1.0
2019,Massachusetts,Race and Ethnicity,AIAN,Hispanic,17.6,12.3,1.0
2019,Massachusetts,Race and Ethnicity,AIAN,Asian,17.6,17.6,1.0
2019,Massachusetts,Race and Ethnicity,AIAN,Black,17.6,14.4,1.0
2019,Massachusetts,Race and Ethnicity,AIAN,White,17.6,12.4,1.0
2019,Massachusetts,Race and Ethnicity,Asian,Hispanic,17.6,12.3,1.0
2019,Massachusetts,Race and Ethnicity,Asian,AIAN,17.6,17.6,1.0
2019,Massachusetts,Race and Ethnicity,Asian,Black,17.6,14.4,1.0
2019,Massachusetts,Race and Ethnicity,Asian,White,17.6,12.4,1.0
2019,Massachusetts,Race and Ethnicity,Black,Hispanic,14.4,12.3,1.2
2019,Massachusetts,Race and Ethnicity,Black,AIAN,14.4,17.6,1.0
2019,Massachusetts,Race and Ethnicity,Black,Asian,14.4,17.6,1.0
2019,Massachusetts,Race and Ethnicity,Black,White,14.4,12.4,1.2
2019,Massachusetts,Race and Ethnicity,White,Hispanic,12.4,12.3,1.0
2019,Massachusetts,Race and Ethnicity,White,AIAN,12.4,17.6,1.0
2019,Massachusetts,Race and Ethnicity,White,Asian,12.4,17.6,1.0
2019,Massachusetts,Race and Ethnicity,White,Black,12.4,14.4,0.9
2019,Michigan,Race and Ethnicity,Hispanic,AIAN,24.7,38.4,0.6
2019,Michigan,Race and Ethnicity,Hispanic,Asian,24.7,17.6,1.0
2019,Michigan,Race and Ethnicity,Hispanic,Black,24.7,21.9,1.1
2019,Michigan,Race and Ethnicity,Hispanic,White,24.7,17.8,1.4
2019,Michigan,Race and Ethnicity,AIAN,Hispanic,38.4,24.7,1.6
2019,Michigan,Race and Ethnicity,AIAN,Asian,38.4,17.6,1.0
2019,Michigan,Race and Ethnicity,AIAN,Black,38.4,21.9,1.8
2019,Michigan,Race and Ethnicity,AIAN,White,38.4,17.8,2.2
2019,Michigan,Race and Ethnicity,Asian,Hispanic,17.6,24.7,1.0
2019,Michigan,Race and Ethnicity,Asian,AIAN,17.6,38.4,1.0
2019,Michigan,Race and Ethnicity,Asian,Black,17.6,21.9,1.0
2019,Michigan,Race and Ethnicity,Asian,White,17.6,17.8,1.0
2019,Michigan,Race and Ethnicity,Black,Hispanic,21.9,24.7,0.9
2019,Michigan,Race and Ethnicity,Black,AIAN,21.9,38.4,0.6
2019,Michigan,Race and Ethnicity,Black,Asian,21.9,17.6,1.0
2019,Michigan,Race and Ethnicity,Black,White,21.9,17.8,1.2
2019,Michigan,Race and Ethnicity,White,Hispanic,17.8,24.7,0.7
2019,Michigan,Race and Ethnicity,White,AIAN,17.8,38.4,0.5
2019,Michigan,Race and Ethnicity,White,Asian,17.8,17.6,1.0
2019,Michigan,Race and Ethnicity,White,Black,17.8,21.9,0.8
2019,Minnesota,Race and Ethnicity,Hispanic,AIAN,13.8,36.1,0.4
2019,Minnesota,Race and Ethnicity,Hispanic,Asian,13.8,13.9,1.0
2019,Minnesota,Race and Ethnicity,Hispanic,Black,13.8,18.1,0.8
2019,Minnesota,Race and Ethnicity,Hispanic,White,13.8,14.0,1.0
2019,Minnesota,Race and Ethnicity,AIAN,Hispanic,36.1,13.8,2.6
2019,Minnesota,Race and Ethnicity,AIAN,Asian,36.1,13.9,2.6
2019,Minnesota,Race and Ethnicity,AIAN,Black,36.1,18.1,2.0
2019,Minnesota,Race and Ethnicity,AIAN,White,36.1,14.0,2.6
2019,Minnesota,Race and Ethnicity,Asian,Hispanic,13.9,13.8,1.0
2019,Minnesota,Race and Ethnicity,Asian,AIAN,13.9,36.1,0.4
2019,Minnesota,Race and Ethnicity,Asian,Black,13.9,18.1,0.8
2019,Minnesota,Race and Ethnicity,Asian,White,13.9,14.0,1.0
2019,Minnesota,Race and Ethnicity,Black,Hispanic,18.1,13.8,1.3
2019,Minnesota,Race and Ethnicity,Black,AIAN,18.1,36.1,0.5
2019,Minnesota,Race and Ethnicity,Black,Asian,18.1,13.9,1.3
